Id,Claim_Verification,Engagement_Score,Label,Type
CMT_24231,-2,0,CMT_24231,Comment
CMT_24232,-2,0,CMT_24232,Comment
CMT_24233,0,0,CMT_24233,Comment
CMT_24234,0,2,CMT_24234,Comment
CMT_24235,1,0,CMT_24235,Comment
CMT_24236,-1,5,CMT_24236,Comment
CMT_24237,0,0,CMT_24237,Comment
CMT_24238,0,1,CMT_24238,Comment
CMT_24238,0,0,CMT_24238,Comment
CMT_24239,-2,1,CMT_24239,Comment
CMT_24240,-1,0,CMT_24240,Comment
CMT_24241,1,1,CMT_24241,Comment
CMT_24242,-1,0,CMT_24242,Comment
CMT_24243,0,0,CMT_24243,Comment
CMT_24244,-2,0,CMT_24244,Comment
CMT_24245,-2,0,CMT_24245,Comment
CMT_24246,-2,1,CMT_24246,Comment
CMT_24247,-2,0,CMT_24247,Comment
CMT_24248,1,0,CMT_24248,Comment
CMT_24249,1,0,CMT_24249,Comment
CMT_24250,0,0,CMT_24250,Comment
CMT_24251,0,0,CMT_24251,Comment
CMT_24252,-2,0,CMT_24252,Comment
CMT_24253,-2,0,CMT_24253,Comment
CMT_24254,-2,0,CMT_24254,Comment
CMT_24255,-2,0,CMT_24255,Comment
CMT_24256,-1,0,CMT_24256,Comment
CMT_24257,0,0,CMT_24257,Comment
CMT_24258,1,0,CMT_24258,Comment
CMT_24259,-2,0,CMT_24259,Comment
CMT_24260,-1,0,CMT_24260,Comment
CMT_24261,0,4,CMT_24261,Comment
CMT_24262,-2,0,CMT_24262,Comment
CMT_24263,1,0,CMT_24263,Comment
CMT_24264,-1,5,CMT_24264,Comment
CMT_24265,0,0,CMT_24265,Comment
CMT_24266,1,0,CMT_24266,Comment
CMT_24267,-1,0,CMT_24267,Comment
CMT_24268,0,27,CMT_24268,Comment
CMT_24269,-2,2,CMT_24269,Comment
CMT_24270,0,0,CMT_24270,Comment
CMT_24271,1,0,CMT_24271,Comment
CMT_24272,1,0,CMT_24272,Comment
CMT_24273,-1,0,CMT_24273,Comment
CMT_24274,1,0,CMT_24274,Comment
CMT_24275,-2,0,CMT_24275,Comment
CMT_24276,0,0,CMT_24276,Comment
CMT_24277,-1,0,CMT_24277,Comment
CMT_24278,0,0,CMT_24278,Comment
CMT_24279,-2,0,CMT_24279,Comment
CMT_24280,-1,0,CMT_24280,Comment
CMT_24281,-2,0,CMT_24281,Comment
CMT_24282,-1,0,CMT_24282,Comment
CMT_24283,0,0,CMT_24283,Comment
CMT_24284,-1,0,CMT_24284,Comment
CMT_24285,-2,0,CMT_24285,Comment
CMT_24286,-2,0,CMT_24286,Comment
CMT_24287,1,0,CMT_24287,Comment
CMT_24288,0,0,CMT_24288,Comment
CMT_24289,1,0,CMT_24289,Comment
CMT_24290,1,0,CMT_24290,Comment
CMT_24291,-1,0,CMT_24291,Comment
CMT_24292,-2,0,CMT_24292,Comment
CMT_24293,0,0,CMT_24293,Comment
CMT_24294,1,0,CMT_24294,Comment
CMT_24295,1,0,CMT_24295,Comment
CMT_24296,1,0,CMT_24296,Comment
CMT_24297,1,0,CMT_24297,Comment
CMT_24298,1,0,CMT_24298,Comment
CMT_24299,1,0,CMT_24299,Comment
CMT_24300,1,0,CMT_24300,Comment
CMT_24301,-2,0,CMT_24301,Comment
CMT_24302,-2,0,CMT_24302,Comment
CMT_24303,-2,0,CMT_24303,Comment
CMT_24304,1,0,CMT_24304,Comment
CMT_24305,-2,0,CMT_24305,Comment
CMT_24306,-1,2,CMT_24306,Comment
CMT_24307,1,0,CMT_24307,Comment
CMT_24308,1,9,CMT_24308,Comment
CMT_24309,0,12,CMT_24309,Comment
CMT_24310,1,0,CMT_24310,Comment
CMT_24311,-2,1,CMT_24311,Comment
CMT_24312,0,44,CMT_24312,Comment
CMT_24313,-2,4,CMT_24313,Comment
CMT_24314,0,1,CMT_24314,Comment
CMT_24315,-1,0,CMT_24315,Comment
CMT_24316,1,0,CMT_24316,Comment
CMT_24317,1,0,CMT_24317,Comment
CMT_24318,-2,0,CMT_24318,Comment
CMT_24319,0,2,CMT_24319,Comment
CMT_24320,-1,0,CMT_24320,Comment
CMT_24321,0,1,CMT_24321,Comment
CMT_24322,-2,1,CMT_24322,Comment
CMT_24323,-2,0,CMT_24323,Comment
CMT_24324,1,0,CMT_24324,Comment
CMT_24325,0,1,CMT_24325,Comment
CMT_24326,-1,0,CMT_24326,Comment
CMT_24327,-2,0,CMT_24327,Comment
CMT_24328,-2,10,CMT_24328,Comment
CMT_24329,-2,8,CMT_24329,Comment
CMT_24330,-2,1,CMT_24330,Comment
CMT_24331,-1,0,CMT_24331,Comment
CMT_24332,-2,0,CMT_24332,Comment
CMT_24333,1,0,CMT_24333,Comment
CMT_24334,-2,0,CMT_24334,Comment
CMT_24335,-1,0,CMT_24335,Comment
CMT_24336,0,0,CMT_24336,Comment
CMT_24337,1,35,CMT_24337,Comment
CMT_24338,0,2,CMT_24338,Comment
CMT_24339,1,0,CMT_24339,Comment
CMT_24340,-1,0,CMT_24340,Comment
CMT_24341,-2,0,CMT_24341,Comment
CMT_24342,0,0,CMT_24342,Comment
CMT_24343,-2,0,CMT_24343,Comment
CMT_24344,-2,1,CMT_24344,Comment
CMT_24345,0,0,CMT_24345,Comment
CMT_24346,-2,4,CMT_24346,Comment
CMT_24347,-2,2,CMT_24347,Comment
CMT_24348,-2,0,CMT_24348,Comment
CMT_24349,-2,0,CMT_24349,Comment
CMT_24350,0,0,CMT_24350,Comment
CMT_24351,-1,1,CMT_24351,Comment
CMT_24352,1,0,CMT_24352,Comment
CMT_24353,0,0,CMT_24353,Comment
CMT_24354,-2,0,CMT_24354,Comment
CMT_24355,-1,1,CMT_24355,Comment
CMT_24356,0,0,CMT_24356,Comment
CMT_24357,1,0,CMT_24357,Comment
CMT_24358,-2,1,CMT_24358,Comment
CMT_24359,-2,0,CMT_24359,Comment
CMT_24360,1,0,CMT_24360,Comment
CMT_24361,-1,1,CMT_24361,Comment
CMT_24362,1,1,CMT_24362,Comment
CMT_24363,-2,0,CMT_24363,Comment
CMT_24364,1,3,CMT_24364,Comment
CMT_24365,-2,2,CMT_24365,Comment
CMT_24366,1,1,CMT_24366,Comment
CMT_24367,0,0,CMT_24367,Comment
CMT_24368,-2,1,CMT_24368,Comment
CMT_24369,1,0,CMT_24369,Comment
CMT_24370,-2,0,CMT_24370,Comment
CMT_24371,-2,0,CMT_24371,Comment
CMT_24372,-2,1,CMT_24372,Comment
CMT_24373,1,0,CMT_24373,Comment
CMT_24374,-2,0,CMT_24374,Comment
CMT_24375,-2,0,CMT_24375,Comment
CMT_24376,1,0,CMT_24376,Comment
CMT_24377,1,1,CMT_24377,Comment
CMT_24378,-2,0,CMT_24378,Comment
CMT_24379,-2,1,CMT_24379,Comment
CMT_24380,-2,0,CMT_24380,Comment
CMT_24381,1,0,CMT_24381,Comment
CMT_24382,1,0,CMT_24382,Comment
CMT_24383,0,0,CMT_24383,Comment
CMT_24384,0,0,CMT_24384,Comment
CMT_24385,1,0,CMT_24385,Comment
CMT_24386,1,0,CMT_24386,Comment
CMT_24387,-2,0,CMT_24387,Comment
CMT_24388,1,1,CMT_24388,Comment
CMT_24389,-2,0,CMT_24389,Comment
CMT_24390,-2,0,CMT_24390,Comment
CMT_24391,1,3,CMT_24391,Comment
CMT_24392,0,1,CMT_24392,Comment
CMT_24393,-2,0,CMT_24393,Comment
CMT_24394,1,0,CMT_24394,Comment
CMT_24395,0,0,CMT_24395,Comment
CMT_24396,-1,0,CMT_24396,Comment
CMT_24397,0,0,CMT_24397,Comment
CMT_24398,-2,0,CMT_24398,Comment
CMT_24399,-2,0,CMT_24399,Comment
CMT_24400,-2,0,CMT_24400,Comment
CMT_24401,0,1,CMT_24401,Comment
CMT_24402,-2,0,CMT_24402,Comment
CMT_24403,0,0,CMT_24403,Comment
CMT_24404,0,0,CMT_24404,Comment
CMT_24405,-1,0,CMT_24405,Comment
CMT_24406,1,0,CMT_24406,Comment
CMT_24407,1,0,CMT_24407,Comment
CMT_24408,1,0,CMT_24408,Comment
CMT_24409,1,0,CMT_24409,Comment
CMT_24410,-2,1,CMT_24410,Comment
CMT_24411,-2,0,CMT_24411,Comment
CMT_24412,-2,0,CMT_24412,Comment
CMT_24413,1,4,CMT_24413,Comment
CMT_24414,0,7,CMT_24414,Comment
CMT_24415,0,0,CMT_24415,Comment
CMT_24416,-1,1,CMT_24416,Comment
CMT_24417,1,0,CMT_24417,Comment
CMT_24418,-2,2,CMT_24418,Comment
CMT_24419,0,0,CMT_24419,Comment
CMT_24420,-2,3,CMT_24420,Comment
CMT_24421,-2,1,CMT_24421,Comment
CMT_24422,-2,1,CMT_24422,Comment
CMT_24423,-2,0,CMT_24423,Comment
CMT_24424,-2,0,CMT_24424,Comment
CMT_24425,-1,1,CMT_24425,Comment
CMT_24426,-2,0,CMT_24426,Comment
CMT_24427,1,0,CMT_24427,Comment
CMT_24428,0,1,CMT_24428,Comment
CMT_24429,0,2,CMT_24429,Comment
CMT_24430,1,1,CMT_24430,Comment
CMT_24431,0,0,CMT_24431,Comment
CMT_24432,-2,1,CMT_24432,Comment
CMT_24433,-2,1,CMT_24433,Comment
CMT_24434,0,4,CMT_24434,Comment
CMT_24435,1,6,CMT_24435,Comment
CMT_24436,-2,3,CMT_24436,Comment
CMT_24437,0,0,CMT_24437,Comment
CMT_24438,1,2,CMT_24438,Comment
CMT_24439,0,0,CMT_24439,Comment
CMT_24440,1,0,CMT_24440,Comment
CMT_24441,-1,3,CMT_24441,Comment
CMT_24442,0,0,CMT_24442,Comment
CMT_24443,-2,8,CMT_24443,Comment
CMT_24444,-1,3,CMT_24444,Comment
CMT_24445,0,0,CMT_24445,Comment
CMT_24446,-1,0,CMT_24446,Comment
CMT_24447,1,0,CMT_24447,Comment
CMT_24448,-2,1,CMT_24448,Comment
CMT_24449,-2,0,CMT_24449,Comment
CMT_24450,-2,0,CMT_24450,Comment
CMT_24451,-2,1,CMT_24451,Comment
CMT_24452,0,0,CMT_24452,Comment
CMT_24453,0,0,CMT_24453,Comment
CMT_24454,-1,0,CMT_24454,Comment
CMT_24455,-2,0,CMT_24455,Comment
CMT_24456,1,2,CMT_24456,Comment
CMT_24457,0,1,CMT_24457,Comment
CMT_24458,-1,0,CMT_24458,Comment
CMT_24459,1,0,CMT_24459,Comment
CMT_24460,1,1,CMT_24460,Comment
CMT_24461,0,0,CMT_24461,Comment
CMT_24462,0,1,CMT_24462,Comment
CMT_24463,1,0,CMT_24463,Comment
CMT_24464,0,1,CMT_24464,Comment
CMT_24465,1,0,CMT_24465,Comment
CMT_24466,1,0,CMT_24466,Comment
CMT_24467,0,0,CMT_24467,Comment
CMT_24468,1,13,CMT_24468,Comment
CMT_24469,0,0,CMT_24469,Comment
CMT_24470,-2,0,CMT_24470,Comment
CMT_24471,0,0,CMT_24471,Comment
CMT_24472,0,19,CMT_24472,Comment
CMT_24473,0,0,CMT_24473,Comment
CMT_24474,-2,0,CMT_24474,Comment
CMT_24475,0,0,CMT_24475,Comment
CMT_24476,-2,0,CMT_24476,Comment
CMT_24477,0,0,CMT_24477,Comment
CMT_24478,0,1,CMT_24478,Comment
CMT_24479,-2,0,CMT_24479,Comment
CMT_24480,0,2,CMT_24480,Comment
CMT_24481,1,0,CMT_24481,Comment
CMT_24482,0,1,CMT_24482,Comment
CMT_24483,1,0,CMT_24483,Comment
CMT_24484,-2,0,CMT_24484,Comment
CMT_24485,-2,0,CMT_24485,Comment
CMT_24486,1,1,CMT_24486,Comment
CMT_24487,-1,0,CMT_24487,Comment
CMT_24488,-1,0,CMT_24488,Comment
CMT_24489,-2,1,CMT_24489,Comment
CMT_24490,1,0,CMT_24490,Comment
CMT_24491,-2,1,CMT_24491,Comment
CMT_24492,0,0,CMT_24492,Comment
CMT_24493,0,0,CMT_24493,Comment
CMT_24494,0,15,CMT_24494,Comment
CMT_24495,-2,0,CMT_24495,Comment
CMT_24496,0,0,CMT_24496,Comment
CMT_24497,1,0,CMT_24497,Comment
CMT_24498,0,1,CMT_24498,Comment
CMT_24499,1,1,CMT_24499,Comment
CMT_24500,0,0,CMT_24500,Comment
CMT_24501,1,0,CMT_24501,Comment
CMT_24502,-2,0,CMT_24502,Comment
CMT_24503,0,0,CMT_24503,Comment
CMT_24504,1,0,CMT_24504,Comment
CMT_24505,0,0,CMT_24505,Comment
CMT_24506,-1,1,CMT_24506,Comment
CMT_24507,0,2,CMT_24507,Comment
CMT_24508,-2,1,CMT_24508,Comment
CMT_24509,-2,1,CMT_24509,Comment
CMT_24510,-2,0,CMT_24510,Comment
CMT_24511,-2,0,CMT_24511,Comment
CMT_24512,-2,0,CMT_24512,Comment
CMT_24513,-2,0,CMT_24513,Comment
CMT_24514,0,0,CMT_24514,Comment
CMT_24515,0,0,CMT_24515,Comment
CMT_24516,0,1,CMT_24516,Comment
CMT_24517,1,0,CMT_24517,Comment
CMT_24518,-2,0,CMT_24518,Comment
CMT_24519,0,0,CMT_24519,Comment
CMT_24520,-2,0,CMT_24520,Comment
CMT_24521,-2,2,CMT_24521,Comment
CMT_24522,-2,0,CMT_24522,Comment
CMT_24523,-1,0,CMT_24523,Comment
CMT_24524,0,1,CMT_24524,Comment
CMT_24525,0,0,CMT_24525,Comment
CMT_24526,1,8,CMT_24526,Comment
CMT_24527,1,2,CMT_24527,Comment
CMT_24528,1,0,CMT_24528,Comment
CMT_24529,-2,0,CMT_24529,Comment
CMT_24530,1,4,CMT_24530,Comment
CMT_24531,0,1,CMT_24531,Comment
CMT_24532,1,0,CMT_24532,Comment
CMT_24533,-2,0,CMT_24533,Comment
CMT_24534,0,0,CMT_24534,Comment
CMT_24535,1,0,CMT_24535,Comment
CMT_24536,1,0,CMT_24536,Comment
CMT_24537,-2,0,CMT_24537,Comment
CMT_24538,1,1,CMT_24538,Comment
CMT_24539,-2,0,CMT_24539,Comment
CMT_24540,1,1,CMT_24540,Comment
CMT_24541,-2,0,CMT_24541,Comment
CMT_24542,0,0,CMT_24542,Comment
CMT_24543,1,0,CMT_24543,Comment
CMT_24544,-1,0,CMT_24544,Comment
CMT_24545,-1,0,CMT_24545,Comment
CMT_24546,1,0,CMT_24546,Comment
CMT_24547,-2,2,CMT_24547,Comment
CMT_24548,1,0,CMT_24548,Comment
CMT_24549,1,1,CMT_24549,Comment
CMT_24550,1,1,CMT_24550,Comment
CMT_24551,-2,0,CMT_24551,Comment
CMT_24552,1,0,CMT_24552,Comment
CMT_24553,0,0,CMT_24553,Comment
CMT_24554,1,0,CMT_24554,Comment
CMT_24555,-2,32,CMT_24555,Comment
CMT_24556,1,0,CMT_24556,Comment
CMT_24557,-2,0,CMT_24557,Comment
CMT_24558,-1,2,CMT_24558,Comment
CMT_24559,-2,0,CMT_24559,Comment
CMT_24560,1,0,CMT_24560,Comment
CMT_24561,1,0,CMT_24561,Comment
CMT_24562,0,0,CMT_24562,Comment
CMT_24563,1,0,CMT_24563,Comment
CMT_24564,-2,3,CMT_24564,Comment
CMT_24565,1,11,CMT_24565,Comment
CMT_24566,1,1,CMT_24566,Comment
CMT_24567,1,9,CMT_24567,Comment
CMT_24568,-1,1,CMT_24568,Comment
CMT_24569,1,0,CMT_24569,Comment
CMT_24570,1,143,CMT_24570,Comment
CMT_24571,0,3,CMT_24571,Comment
CMT_24572,-2,0,CMT_24572,Comment
CMT_24573,1,0,CMT_24573,Comment
CMT_24574,1,2,CMT_24574,Comment
CMT_24575,-1,0,CMT_24575,Comment
CMT_24576,-2,4,CMT_24576,Comment
CMT_24577,1,0,CMT_24577,Comment
CMT_24578,-2,0,CMT_24578,Comment
CMT_24579,1,0,CMT_24579,Comment
CMT_24580,1,0,CMT_24580,Comment
CMT_24581,1,0,CMT_24581,Comment
CMT_24582,-1,0,CMT_24582,Comment
CMT_24583,1,2,CMT_24583,Comment
CMT_24584,0,1,CMT_24584,Comment
CMT_24585,-2,0,CMT_24585,Comment
CMT_24586,1,7,CMT_24586,Comment
CMT_24587,0,0,CMT_24587,Comment
CMT_24588,-2,0,CMT_24588,Comment
CMT_24589,1,0,CMT_24589,Comment
CMT_24590,0,1,CMT_24590,Comment
CMT_24591,-2,0,CMT_24591,Comment
CMT_24592,1,5,CMT_24592,Comment
CMT_24593,1,7,CMT_24593,Comment
CMT_24594,1,0,CMT_24594,Comment
CMT_24595,-2,0,CMT_24595,Comment
CMT_24596,1,1,CMT_24596,Comment
CMT_24597,-2,5,CMT_24597,Comment
CMT_24598,1,21,CMT_24598,Comment
CMT_24599,0,7,CMT_24599,Comment
CMT_24600,-2,15,CMT_24600,Comment
CMT_24601,-2,5,CMT_24601,Comment
CMT_24602,0,0,CMT_24602,Comment
CMT_24603,-1,1,CMT_24603,Comment
CMT_24604,-2,0,CMT_24604,Comment
CMT_24605,1,0,CMT_24605,Comment
CMT_24606,-2,1,CMT_24606,Comment
CMT_24607,-1,0,CMT_24607,Comment
CMT_24608,1,0,CMT_24608,Comment
CMT_24609,1,1,CMT_24609,Comment
CMT_24610,-2,0,CMT_24610,Comment
CMT_24611,-2,2,CMT_24611,Comment
CMT_24612,0,0,CMT_24612,Comment
CMT_24613,1,0,CMT_24613,Comment
CMT_24614,-2,0,CMT_24614,Comment
CMT_24615,1,0,CMT_24615,Comment
CMT_24616,0,0,CMT_24616,Comment
CMT_24617,0,24,CMT_24617,Comment
CMT_24618,1,0,CMT_24618,Comment
CMT_24619,1,0,CMT_24619,Comment
CMT_24620,-2,0,CMT_24620,Comment
CMT_24621,-2,5,CMT_24621,Comment
CMT_24622,0,8,CMT_24622,Comment
CMT_24623,-1,8,CMT_24623,Comment
CMT_24624,-1,0,CMT_24624,Comment
CMT_24625,0,0,CMT_24625,Comment
CMT_24626,0,0,CMT_24626,Comment
CMT_24627,-2,3,CMT_24627,Comment
CMT_24628,-2,3,CMT_24628,Comment
CMT_24629,-2,7,CMT_24629,Comment
CMT_24630,1,0,CMT_24630,Comment
CMT_24631,-2,3,CMT_24631,Comment
CMT_24632,-2,0,CMT_24632,Comment
CMT_24633,1,0,CMT_24633,Comment
CMT_24634,0,0,CMT_24634,Comment
CMT_24635,-2,7,CMT_24635,Comment
CMT_24636,1,2,CMT_24636,Comment
CMT_24637,-2,0,CMT_24637,Comment
CMT_24638,1,0,CMT_24638,Comment
CMT_24639,1,0,CMT_24639,Comment
CMT_24640,1,3,CMT_24640,Comment
CMT_24641,-1,4,CMT_24641,Comment
CMT_24642,-2,1,CMT_24642,Comment
CMT_24643,1,664,CMT_24643,Comment
CMT_24644,-2,0,CMT_24644,Comment
CMT_24645,1,0,CMT_24645,Comment
CMT_24646,0,1,CMT_24646,Comment
CMT_24647,-1,0,CMT_24647,Comment
CMT_24648,-2,11,CMT_24648,Comment
CMT_24649,1,12,CMT_24649,Comment
CMT_24650,-2,1,CMT_24650,Comment
CMT_24651,-2,3,CMT_24651,Comment
CMT_24652,-1,3,CMT_24652,Comment
CMT_24653,0,0,CMT_24653,Comment
CMT_24654,-2,41,CMT_24654,Comment
CMT_24655,1,55,CMT_24655,Comment
CMT_24656,1,175,CMT_24656,Comment
CMT_24657,0,77,CMT_24657,Comment
CMT_24658,1,34,CMT_24658,Comment
CMT_24659,0,9,CMT_24659,Comment
CMT_24660,-2,2,CMT_24660,Comment
CMT_24661,0,0,CMT_24661,Comment
CMT_24662,-1,0,CMT_24662,Comment
CMT_24663,-2,211,CMT_24663,Comment
CMT_24664,1,0,CMT_24664,Comment
CMT_24665,-2,4,CMT_24665,Comment
CMT_24666,-2,0,CMT_24666,Comment
CMT_24667,-1,0,CMT_24667,Comment
CMT_24668,-2,0,CMT_24668,Comment
CMT_24669,1,573,CMT_24669,Comment
CMT_24670,0,3,CMT_24670,Comment
CMT_24671,-2,0,CMT_24671,Comment
CMT_24672,1,0,CMT_24672,Comment
CMT_24673,1,1,CMT_24673,Comment
CMT_24674,1,2,CMT_24674,Comment
CMT_24675,1,0,CMT_24675,Comment
CMT_24676,1,3,CMT_24676,Comment
CMT_24677,1,1,CMT_24677,Comment
CMT_24678,1,0,CMT_24678,Comment
CMT_24679,0,0,CMT_24679,Comment
CMT_24680,-2,0,CMT_24680,Comment
CMT_24681,1,2,CMT_24681,Comment
CMT_24682,0,0,CMT_24682,Comment
CMT_24683,1,0,CMT_24683,Comment
CMT_24684,1,1,CMT_24684,Comment
CMT_24685,-2,38,CMT_24685,Comment
CMT_24686,-2,0,CMT_24686,Comment
CMT_24687,1,0,CMT_24687,Comment
CMT_24688,-2,0,CMT_24688,Comment
CMT_24689,1,0,CMT_24689,Comment
CMT_24690,-1,0,CMT_24690,Comment
CMT_24691,0,0,CMT_24691,Comment
CMT_24692,-2,1,CMT_24692,Comment
CMT_24693,0,1,CMT_24693,Comment
CMT_24694,0,142,CMT_24694,Comment
CMT_24695,-2,0,CMT_24695,Comment
CMT_24696,0,1,CMT_24696,Comment
CMT_24697,0,0,CMT_24697,Comment
CMT_24698,-2,1,CMT_24698,Comment
CMT_24699,1,0,CMT_24699,Comment
CMT_24700,1,4,CMT_24700,Comment
CMT_24701,-2,0,CMT_24701,Comment
CMT_24702,-2,0,CMT_24702,Comment
CMT_24703,-2,0,CMT_24703,Comment
CMT_24704,1,0,CMT_24704,Comment
CMT_24705,-2,2,CMT_24705,Comment
CMT_24706,1,0,CMT_24706,Comment
CMT_24707,-2,9,CMT_24707,Comment
CMT_24708,-2,0,CMT_24708,Comment
CMT_24709,-2,0,CMT_24709,Comment
CMT_24710,1,1,CMT_24710,Comment
CMT_24711,0,3,CMT_24711,Comment
CMT_24712,-2,0,CMT_24712,Comment
CMT_24713,-2,0,CMT_24713,Comment
CMT_24714,1,106,CMT_24714,Comment
CMT_24715,-2,1,CMT_24715,Comment
CMT_24716,-2,2,CMT_24716,Comment
CMT_24717,0,7,CMT_24717,Comment
CMT_24718,-2,0,CMT_24718,Comment
CMT_24719,0,2,CMT_24719,Comment
CMT_24720,-2,2941,CMT_24720,Comment
CMT_24721,-2,38,CMT_24721,Comment
CMT_24722,-2,1,CMT_24722,Comment
CMT_24723,-1,2,CMT_24723,Comment
CMT_24724,-2,0,CMT_24724,Comment
CMT_24725,-1,2,CMT_24725,Comment
CMT_24726,-2,1,CMT_24726,Comment
CMT_24727,-2,1,CMT_24727,Comment
CMT_24728,-1,0,CMT_24728,Comment
CMT_24729,-2,0,CMT_24729,Comment
CMT_24730,-1,9,CMT_24730,Comment
CMT_24731,-2,5,CMT_24731,Comment
CMT_24732,-2,2,CMT_24732,Comment
CMT_24733,1,2,CMT_24733,Comment
CMT_24734,1,0,CMT_24734,Comment
CMT_24735,-2,1,CMT_24735,Comment
CMT_24736,-1,0,CMT_24736,Comment
CMT_24737,1,0,CMT_24737,Comment
CMT_24738,-2,0,CMT_24738,Comment
CMT_24739,-2,0,CMT_24739,Comment
CMT_24740,-2,7,CMT_24740,Comment
CMT_24741,1,0,CMT_24741,Comment
CMT_24742,-2,1,CMT_24742,Comment
CMT_24743,1,1,CMT_24743,Comment
CMT_24744,-2,0,CMT_24744,Comment
CMT_24745,-2,0,CMT_24745,Comment
CMT_24746,-2,2,CMT_24746,Comment
CMT_24747,0,4,CMT_24747,Comment
CMT_24748,-1,0,CMT_24748,Comment
CMT_24749,-2,0,CMT_24749,Comment
CMT_24750,1,0,CMT_24750,Comment
CMT_24751,-2,0,CMT_24751,Comment
CMT_24752,-2,2,CMT_24752,Comment
CMT_24753,1,1,CMT_24753,Comment
CMT_24754,0,0,CMT_24754,Comment
CMT_24755,-2,0,CMT_24755,Comment
CMT_24756,-1,0,CMT_24756,Comment
CMT_24757,0,1,CMT_24757,Comment
CMT_24758,0,0,CMT_24758,Comment
CMT_24759,-1,0,CMT_24759,Comment
CMT_24760,1,0,CMT_24760,Comment
CMT_24761,-2,5,CMT_24761,Comment
CMT_24762,1,0,CMT_24762,Comment
CMT_24763,1,229,CMT_24763,Comment
CMT_24764,-2,0,CMT_24764,Comment
CMT_24765,-2,0,CMT_24765,Comment
CMT_24766,0,0,CMT_24766,Comment
CMT_24767,-2,0,CMT_24767,Comment
CMT_24768,1,0,CMT_24768,Comment
CMT_24769,-1,0,CMT_24769,Comment
CMT_24770,-2,4,CMT_24770,Comment
CMT_24771,-2,0,CMT_24771,Comment
CMT_24772,1,2,CMT_24772,Comment
CMT_24773,1,0,CMT_24773,Comment
CMT_24774,-2,1,CMT_24774,Comment
CMT_24775,-2,1,CMT_24775,Comment
CMT_24776,-2,6,CMT_24776,Comment
CMT_24777,-2,0,CMT_24777,Comment
CMT_24778,-2,1,CMT_24778,Comment
CMT_24779,1,23,CMT_24779,Comment
CMT_24780,1,0,CMT_24780,Comment
CMT_24781,-2,0,CMT_24781,Comment
CMT_24782,-2,21,CMT_24782,Comment
CMT_24783,-2,0,CMT_24783,Comment
CMT_24784,-1,0,CMT_24784,Comment
CMT_24785,1,0,CMT_24785,Comment
CMT_24786,1,1038,CMT_24786,Comment
CMT_24787,-1,69,CMT_24787,Comment
CMT_24788,1,0,CMT_24788,Comment
CMT_24789,-2,0,CMT_24789,Comment
CMT_24790,-1,4,CMT_24790,Comment
CMT_24791,1,2,CMT_24791,Comment
CMT_24792,-2,0,CMT_24792,Comment
CMT_24793,1,0,CMT_24793,Comment
CMT_24794,1,0,CMT_24794,Comment
CMT_24795,1,6,CMT_24795,Comment
CMT_24796,1,0,CMT_24796,Comment
CMT_24797,1,0,CMT_24797,Comment
CMT_24798,1,0,CMT_24798,Comment
CMT_24799,0,1,CMT_24799,Comment
CMT_24800,1,0,CMT_24800,Comment
CMT_24801,-2,0,CMT_24801,Comment
CMT_24802,-1,0,CMT_24802,Comment
CMT_24803,-2,0,CMT_24803,Comment
CMT_24804,1,0,CMT_24804,Comment
CMT_24805,-1,2,CMT_24805,Comment
CMT_24806,1,0,CMT_24806,Comment
CMT_24807,0,0,CMT_24807,Comment
CMT_24808,-2,0,CMT_24808,Comment
CMT_24809,-1,0,CMT_24809,Comment
CMT_24810,0,0,CMT_24810,Comment
CMT_24811,1,0,CMT_24811,Comment
CMT_24812,1,0,CMT_24812,Comment
CMT_24813,-2,0,CMT_24813,Comment
CMT_24814,-2,4,CMT_24814,Comment
CMT_24815,-2,0,CMT_24815,Comment
CMT_24816,-2,50,CMT_24816,Comment
CMT_24817,0,0,CMT_24817,Comment
CMT_24818,1,2,CMT_24818,Comment
CMT_24819,-2,1,CMT_24819,Comment
CMT_24820,1,0,CMT_24820,Comment
CMT_24821,1,0,CMT_24821,Comment
CMT_24822,-2,0,CMT_24822,Comment
CMT_24823,-2,1,CMT_24823,Comment
CMT_24824,-2,1,CMT_24824,Comment
CMT_24825,1,19,CMT_24825,Comment
CMT_24826,0,0,CMT_24826,Comment
CMT_24827,1,2,CMT_24827,Comment
CMT_24828,1,3,CMT_24828,Comment
CMT_24829,-2,0,CMT_24829,Comment
CMT_24830,0,0,CMT_24830,Comment
CMT_24831,0,5,CMT_24831,Comment
CMT_24832,-2,3,CMT_24832,Comment
CMT_24833,-2,0,CMT_24833,Comment
CMT_24834,-2,0,CMT_24834,Comment
CMT_24835,-2,0,CMT_24835,Comment
CMT_24836,1,0,CMT_24836,Comment
CMT_24837,-2,76,CMT_24837,Comment
CMT_24838,1,4,CMT_24838,Comment
CMT_24839,-2,5,CMT_24839,Comment
CMT_24840,-2,5,CMT_24840,Comment
CMT_24841,-2,0,CMT_24841,Comment
CMT_24842,0,1,CMT_24842,Comment
CMT_24843,1,1,CMT_24843,Comment
CMT_24844,-2,3,CMT_24844,Comment
CMT_24845,1,9,CMT_24845,Comment
CMT_24846,-1,1,CMT_24846,Comment
CMT_24847,-2,0,CMT_24847,Comment
CMT_24848,0,0,CMT_24848,Comment
CMT_24849,-2,0,CMT_24849,Comment
CMT_24850,1,2,CMT_24850,Comment
